player_name,Season,round_number,fantasy_points,CBAs,total_CBAs,CBA_percentage,TOG,kick_ins,kicks,handballs,disposals,marks,tackles,contestedMarks,uncontestedMarks,goals,behinds,hitouts,contestedPossessions,uncontestedPossessions,freesFor,freesAgainst,clangers,turnovers,rebound50s,inside50s,hitoutWinPercentage,disposalEfficiency,kick_efficiency,ruck_contests_attended,team,total_kick_ins,opposition_team,venue,start_time,temperature,conditions,kick_in_percentage,position,dob,height,weight,fantasy_defender_status,fantasy_midfield_status,fantasy_ruck_status,fantasy_forward_status,games_played
Darcy Macpherson,2022,Round 2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Coast Suns,10,Melbourne,Metricon Stadium,2022-03-26T19:00:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1997-10-29,174,79,FALSE,FALSE,FALSE,TRUE,5
Darcy Macpherson,2022,Round 7,29,0,35,0,64,0,5,1,6,1,2,0,1,0,0,0,1,5,1,0,0,0,0,2,0,100,100,0,Gold Coast Suns,13,Collingwood,MCG,2022-05-01T13:10:00,20,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1997-10-29,174,79,FALSE,FALSE,FALSE,TRUE,5
Darcy Macpherson,2022,Round 8,39,0,22,0,19,0,5,3,8,4,2,0,4,0,0,0,4,4,1,1,2,4,0,3,0,62.5,60,0,Gold Coast Suns,13,Sydney Swans,SCG,2022-05-07T13:45:00,20,SUNNY,0,MEDIUM_FORWARD,1997-10-29,174,79,FALSE,FALSE,FALSE,TRUE,5
Darcy Macpherson,2022,Round 9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Coast Suns,9,Fremantle,Metricon Stadium,2022-05-15T13:40:00,26,RAIN,0,MEDIUM_FORWARD,1997-10-29,174,79,FALSE,FALSE,FALSE,TRUE,5
Darcy Moore,2022,Round 1,73,0,31,0,91,6,15,1,16,7,2,1,6,0,0,0,2,8,0,1,3,4,6,2,0,81.3,80,0,Collingwood,13,St Kilda,Marvel Stadium,2022-03-18T19:50:00,21,RAIN,46.15,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 2,73,0,27,0,100,3,11,7,18,7,1,1,6,0,0,0,7,8,1,0,1,4,5,2,0,88.9,81.8,0,Collingwood,10,Adelaide Crows,MCG,2022-03-26T13:45:00,24,MOSTLY_SUNNY,30,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 3,38,0,33,0,100,3,6,5,11,3,1,0,3,0,0,0,2,5,0,1,2,0,3,1,0,81.8,83.3,0,Collingwood,8,Geelong Cats,MCG,2022-04-02T19:25:00,19,RAIN,37.5,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 4,57,0,28,0,100,0,10,4,14,5,2,0,5,0,0,0,4,10,2,2,3,3,4,1,0,71.4,60,0,Collingwood,3,West Coast Eagles,Marvel Stadium,2022-04-09T16:35:00,26,MOSTLY_SUNNY,0,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 5,81,0,33,0,100,1,11,6,17,7,1,1,6,2,0,0,9,6,2,1,2,5,7,1,0,76.5,81.8,0,Collingwood,8,Brisbane Lions,Gabba,2022-04-14T19:35:00,26,RAIN,12.5,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 6,52,0,31,0,97,2,12,0,12,7,0,1,6,0,0,0,3,7,1,2,2,1,6,1,0,91.7,91.7,0,Collingwood,10,Essendon,MCG,2022-04-25T15:20:00,21,MOSTLY_SUNNY,20,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 7,54,0,35,0,98,2,10,3,13,7,0,3,4,0,0,0,6,6,0,1,4,1,4,1,0,84.6,80,0,Collingwood,6,Gold Coast Suns,MCG,2022-05-01T13:10:00,20,MOSTLY_SUNNY,33.33,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 8,60,0,33,0,100,5,10,3,13,5,3,3,2,0,0,0,6,3,0,1,3,5,8,0,0,76.9,70,0,Collingwood,11,Richmond,MCG,2022-05-07T13:45:00,15,RAIN,45.45,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 9,59,0,25,0,96,6,12,5,17,7,0,2,5,0,0,0,4,6,1,3,4,1,3,1,0,94.1,91.7,0,Collingwood,15,Western Bulldogs,Marvel Stadium,2022-05-13T19:50:00,19,RAIN,40,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 10,49,0,22,0,98,2,8,4,12,4,2,2,2,0,0,0,7,2,0,1,3,4,4,2,0,83.3,87.5,0,Collingwood,8,Fremantle,Optus Stadium,2022-05-22T15:20:00,18,MOSTLY_SUNNY,25,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 11,36,0,26,0,100,3,6,4,10,3,1,2,1,0,0,0,5,2,0,1,1,2,3,2,0,100,100,0,Collingwood,9,Carlton,MCG,2022-05-29T15:20:00,15,MOSTLY_SUNNY,33.33,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 12,57,0,24,0,98,4,10,6,16,4,3,1,3,0,0,0,5,6,0,3,4,3,4,3,0,75,70,0,Collingwood,8,Hawthorn,MCG,2022-06-05T14:10:00,13,RAIN,50,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 13,62,0,24,0,96,3,9,5,14,8,1,3,5,0,0,0,6,6,0,1,3,4,3,0,0,78.6,77.8,0,Collingwood,8,Melbourne,MCG,2022-06-13T15:20:00,13,RAIN,37.5,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 15,47,0,27,0,95,4,9,7,16,3,2,1,2,0,0,0,7,5,1,4,5,5,4,0,0,75,77.8,0,Collingwood,5,GWS Giants,MCG,2022-06-26T15:20:00,13,RAIN,80,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Moore,2022,Round 16,59,0,21,0,93,4,8,5,13,7,1,2,5,0,0,0,6,5,0,0,2,1,7,0,0,84.6,87.5,0,Collingwood,14,Gold Coast Suns,Metricon Stadium,2022-07-02T19:25:00,17,RAIN,28.57,KEY_DEFENDER,1996-01-25,203,100,TRUE,FALSE,FALSE,FALSE,15
Darcy Parish,2022,Round 1,104,22,35,62.86,87,0,14,20,34,6,1,1,5,0,0,0,10,23,0,0,1,1,2,6,0,82.4,85.7,0,Essendon,18,Geelong Cats,MCG,2022-03-19T14:10:00,29,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 2,111,25,29,86.21,83,0,21,14,35,6,2,0,6,0,2,0,15,22,1,3,8,5,0,10,0,57.1,52.4,0,Essendon,7,Brisbane Lions,Marvel Stadium,2022-03-26T16:35:00,24,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 3,80,18,28,64.29,81,0,12,12,24,2,3,0,2,0,0,0,12,10,2,0,2,3,0,5,0,70.8,50,0,Essendon,15,Melbourne,MCG,2022-04-01T19:20:00,20,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 4,112,25,34,73.53,78,0,14,24,38,3,3,0,3,0,0,0,17,22,1,0,5,5,1,5,0,71.1,64.3,0,Essendon,9,Adelaide Crows,Marvel Stadium,2022-04-10T13:10:00,27,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 5,88,25,28,89.29,86,0,11,22,33,4,2,0,4,0,0,0,11,21,0,3,5,2,1,4,0,81.8,72.7,0,Essendon,11,Fremantle,Marvel Stadium,2022-04-17T16:40:00,28,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 6,114,26,31,83.87,85,0,13,31,44,1,2,0,1,0,0,0,15,29,2,0,4,7,5,3,0,75,61.5,0,Essendon,3,Collingwood,MCG,2022-04-25T15:20:00,21,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 7,101,23,30,76.67,82,0,13,19,32,5,3,0,5,0,0,0,13,20,0,1,2,4,2,4,0,81.3,69.2,0,Essendon,7,Western Bulldogs,Marvel Stadium,2022-05-01T15:20:00,20,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 8,131,28,31,90.32,86,0,16,16,32,6,7,0,6,1,1,0,13,18,1,1,2,1,2,5,0,75,56.3,0,Essendon,15,Hawthorn,Marvel Stadium,2022-05-07T19:25:00,15,RAIN,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 9,87,18,24,75,82,0,12,19,31,4,1,0,4,0,0,0,12,19,0,1,3,3,1,5,0,77.4,58.3,0,Essendon,21,Sydney Swans,SCG,2022-05-14T19:25:00,26,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 10,146,20,22,90.91,88,0,19,24,43,3,8,0,3,0,0,0,19,24,0,0,8,14,2,6,0,62.8,42.1,0,Essendon,14,Richmond,MCG,2022-05-21T19:30:00,15,OVERCAST,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 11,119,14,19,73.68,85,0,20,19,39,6,1,0,6,0,2,0,18,22,0,1,5,8,1,5,0,69.2,50,0,Essendon,12,Port Adelaide,Adelaide Oval,2022-05-29T16:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 13,30,11,23,47.83,55,0,5,5,10,0,1,0,0,0,0,0,5,4,1,0,0,0,1,2,0,90,80,0,Essendon,8,Carlton,MCG,2022-06-10T19:50:00,14,RAIN,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Parish,2022,Round 16,84,19,31,61.29,80,0,12,9,21,2,7,1,1,0,0,0,12,9,2,2,4,0,1,1,0,81,75,0,Essendon,14,Sydney Swans,MCG,2022-07-02T13:45:00,13,MOSTLY_SUNNY,0,MIDFIELDER,1997-07-25,180,82,FALSE,TRUE,FALSE,FALSE,13
Darcy Tucker,2022,Round 1,72,0,27,0,70,0,10,5,15,7,1,0,7,1,1,0,5,10,0,0,1,2,1,2,0,73.3,60,0,Fremantle,10,Adelaide Crows,Adelaide Oval,2022-03-20T15:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 2,72,5,21,23.81,82,0,8,8,16,5,5,0,5,0,0,0,4,12,0,1,3,3,3,2,0,75,75,0,Fremantle,11,St Kilda,Optus Stadium,2022-03-27T15:20:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 3,52,5,26,19.23,32,0,7,6,13,4,2,0,4,0,0,0,8,6,2,1,3,2,0,0,0,84.6,85.7,0,Fremantle,5,West Coast Eagles,Optus Stadium,2022-04-03T16:20:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fremantle,11,Essendon,Marvel Stadium,2022-04-17T16:40:00,28,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 6,48,5,27,18.52,72,0,8,6,14,5,0,1,4,0,0,0,6,8,0,1,2,5,0,4,0,78.6,75,0,Fremantle,8,Carlton,Optus Stadium,2022-04-23T17:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 7,74,5,24,20.83,70,0,10,7,17,8,0,0,8,1,0,0,5,11,0,0,1,1,2,1,0,82.4,80,0,Fremantle,6,Geelong Cats,GMHBA Stadium,2022-04-30T13:45:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 8,37,0,22,0,81,0,7,5,12,2,0,0,2,0,0,0,2,10,0,0,2,2,1,2,0,58.3,42.9,0,Fremantle,6,North Melbourne,Optus Stadium,2022-05-06T18:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 9,48,1,18,5.56,78,0,7,5,12,1,3,0,1,0,0,0,5,7,2,0,4,2,2,3,0,58.3,42.9,0,Fremantle,9,Gold Coast Suns,Metricon Stadium,2022-05-15T13:40:00,26,RAIN,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 11,51,0,25,0,72,0,9,3,12,3,2,0,3,0,1,0,3,9,0,0,4,4,2,2,0,50,44.4,0,Fremantle,14,Melbourne,MCG,2022-05-28T16:35:00,15,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 12,32,0,32,0,72,0,4,4,8,1,3,0,1,0,0,0,1,7,0,1,1,0,0,0,0,62.5,50,0,Fremantle,7,Brisbane Lions,Optus Stadium,2022-06-05T15:20:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darcy Tucker,2022,Round 13,24,0,30,0,9,0,3,3,6,3,0,1,2,0,0,0,1,5,0,0,0,1,1,1,0,100,100,0,Fremantle,10,Hawthorn,Optus Stadium,2022-06-11T14:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1997-01-23,185,85,TRUE,TRUE,FALSE,FALSE,11
Darragh Joyce,2022,Round 2,42,0,21,0,90,0,7,4,11,4,1,0,4,0,0,0,4,7,0,1,2,2,3,0,0,90.9,85.7,0,St Kilda,7,Fremantle,Optus Stadium,2022-03-27T15:20:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1997-04-23,194,95,TRUE,FALSE,FALSE,FALSE,3
Darragh Joyce,2022,Round 15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,St Kilda,11,Sydney Swans,SCG,2022-06-25T19:25:00,21,SUNNY,0,KEY_DEFENDER,1997-04-23,194,95,TRUE,FALSE,FALSE,FALSE,3
Darragh Joyce,2022,Round 17,20,0,31,0,90,0,4,3,7,0,1,0,0,0,0,0,4,4,1,1,3,2,1,0,0,42.9,50,0,St Kilda,9,Fremantle,Marvel Stadium,2022-07-09T19:25:00,13,RAIN,0,KEY_DEFENDER,1997-04-23,194,95,TRUE,FALSE,FALSE,FALSE,3
David Mundy,2022,Round 1,81,21,27,77.78,81,0,9,14,23,1,5,0,1,0,1,0,15,9,2,0,3,5,3,1,0,56.5,33.3,0,Fremantle,10,Adelaide Crows,Adelaide Oval,2022-03-20T15:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 4,102,14,25,56,73,0,14,16,30,4,5,0,4,0,0,0,10,19,2,2,5,8,0,4,0,56.7,35.7,0,Fremantle,6,GWS Giants,Optus Stadium,2022-04-09T17:25:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 5,67,19,28,67.86,69,0,8,12,20,2,3,0,2,0,1,0,5,13,0,0,1,2,1,3,0,75,50,0,Fremantle,11,Essendon,Marvel Stadium,2022-04-17T16:40:00,28,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 6,84,19,27,70.37,71,0,10,12,22,3,5,0,3,0,0,0,13,10,1,0,0,5,1,3,0,81.8,60,0,Fremantle,8,Carlton,Optus Stadium,2022-04-23T17:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 7,60,17,24,70.83,69,0,4,18,22,1,3,0,1,0,0,0,11,13,0,1,1,3,0,2,0,86.4,75,0,Fremantle,6,Geelong Cats,GMHBA Stadium,2022-04-30T13:45:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 8,91,13,22,59.09,72,0,10,11,21,4,6,0,4,1,0,0,11,14,0,1,2,2,3,2,0,90.5,80,0,Fremantle,6,North Melbourne,Optus Stadium,2022-05-06T18:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 9,75,12,18,66.67,78,0,7,11,18,1,7,0,1,0,1,0,10,7,0,0,2,3,0,2,0,50,28.6,0,Fremantle,9,Gold Coast Suns,Metricon Stadium,2022-05-15T13:40:00,26,RAIN,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 10,110,14,22,63.64,67,0,15,19,34,2,3,0,2,1,1,0,12,20,2,0,5,4,2,6,0,58.8,46.7,0,Fremantle,8,Collingwood,Optus Stadium,2022-05-22T15:20:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 11,55,12,25,48,61,0,9,7,16,3,1,0,3,0,1,0,4,13,0,0,1,3,0,2,0,87.5,77.8,1,Fremantle,14,Melbourne,MCG,2022-05-28T16:35:00,15,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 12,62,26,32,81.25,76,0,10,10,20,3,2,0,3,0,0,0,7,14,1,2,3,3,1,3,0,75,50,0,Fremantle,7,Brisbane Lions,Optus Stadium,2022-06-05T15:20:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 13,76,14,30,46.67,71,0,9,14,23,4,2,0,4,0,1,0,4,19,0,0,0,5,3,3,0,69.6,55.6,0,Fremantle,10,Hawthorn,Optus Stadium,2022-06-11T14:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 15,54,10,23,43.48,61,0,9,4,13,3,3,0,3,0,0,0,2,10,1,1,6,2,3,0,0,61.5,66.7,0,Fremantle,9,Carlton,Marvel Stadium,2022-06-25T13:45:00,16,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 16,75,23,33,69.7,76,0,9,10,19,1,6,0,1,0,0,0,6,13,1,0,2,4,1,3,0,78.9,55.6,0,Fremantle,7,Port Adelaide,Optus Stadium,2022-07-03T15:20:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Mundy,2022,Round 17,63,22,31,70.97,72,0,4,14,18,2,4,0,2,0,0,0,5,13,1,0,0,2,0,1,0,94.4,100,0,Fremantle,10,St Kilda,Marvel Stadium,2022-07-09T19:25:00,13,RAIN,0,MIDFIELDER,1985-07-20,192,93,FALSE,TRUE,FALSE,FALSE,14
David Swallow,2022,Round 1,43,0,32,0,79,0,6,8,14,3,0,0,3,0,0,0,3,11,0,0,1,4,2,2,0,64.3,50,0,Gold Coast Suns,8,West Coast Eagles,Optus Stadium,2022-03-20T16:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 2,63,0,26,0,84,0,11,3,14,5,3,1,4,0,0,0,8,7,0,1,4,3,3,5,0,78.6,72.7,0,Gold Coast Suns,10,Melbourne,Metricon Stadium,2022-03-26T19:00:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 3,63,3,24,12.5,89,0,11,7,18,2,2,0,2,0,1,0,7,12,1,0,1,3,3,4,0,61.1,54.5,0,Gold Coast Suns,11,GWS Giants,GIANTS Stadium,2022-04-02T16:35:00,21,RAIN,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 4,51,0,25,0,86,0,10,3,13,3,1,0,3,0,0,0,5,7,2,0,3,3,2,4,0,61.5,50,0,Gold Coast Suns,14,Carlton,Metricon Stadium,2022-04-10T16:10:00,27,MOSTLY_SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 5,48,7,26,26.92,70,0,7,6,13,3,2,0,3,0,0,0,4,9,1,1,6,5,1,3,0,53.8,28.6,0,Gold Coast Suns,9,St Kilda,Marvel Stadium,2022-04-16T13:45:00,27,SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 6,84,26,36,72.22,79,0,15,12,27,3,2,1,2,1,1,0,19,9,0,3,6,6,1,7,0,59.3,46.7,0,Gold Coast Suns,6,Brisbane Lions,Metricon Stadium,2022-04-24T16:10:00,24,RAIN,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 7,55,0,35,0,83,0,10,3,13,6,1,0,6,0,0,0,0,14,0,1,2,2,2,1,0,84.6,80,0,Gold Coast Suns,13,Collingwood,MCG,2022-05-01T13:10:00,20,MOSTLY_SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 8,120,15,22,68.18,79,0,15,9,24,7,7,0,7,1,1,0,9,15,1,0,1,2,0,8,0,75,73.3,0,Gold Coast Suns,13,Sydney Swans,SCG,2022-05-07T13:45:00,20,SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 9,66,9,18,50,70,0,6,6,12,0,8,0,0,1,0,0,12,4,1,1,1,3,1,5,0,66.7,66.7,0,Gold Coast Suns,9,Fremantle,Metricon Stadium,2022-05-15T13:40:00,26,RAIN,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 10,104,15,32,46.88,85,0,18,7,25,5,5,1,4,0,0,0,17,12,4,1,5,4,1,11,0,68,77.8,0,Gold Coast Suns,16,Western Bulldogs,Mars Stadium,2022-05-21T13:45:00,17,SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 11,84,17,29,58.62,80,0,15,6,21,3,4,0,3,1,0,0,7,13,2,2,3,7,0,6,0,66.7,73.3,0,Gold Coast Suns,12,Hawthorn,TIO Stadium,2022-05-28T19:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 12,78,9,26,34.62,74,0,11,11,22,3,3,0,3,1,1,0,13,8,1,2,3,3,1,3,0,72.7,54.5,0,Gold Coast Suns,5,North Melbourne,TIO Stadium,2022-06-04T16:05:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 14,83,11,32,34.38,83,0,14,7,21,3,4,1,2,0,0,0,13,11,5,1,3,7,3,1,0,52.4,35.7,0,Gold Coast Suns,13,Adelaide Crows,Metricon Stadium,2022-06-19T15:20:00,22,RAIN,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 15,91,9,30,30,78,0,14,11,25,4,4,0,4,0,1,0,12,12,1,1,2,6,2,6,0,56,50,0,Gold Coast Suns,15,Port Adelaide,Adelaide Oval,2022-06-26T15:40:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 16,84,9,21,42.86,81,0,15,9,24,3,3,0,3,0,0,0,11,13,0,0,5,6,1,7,0,66.7,60,0,Gold Coast Suns,13,Collingwood,Metricon Stadium,2022-07-02T19:25:00,17,RAIN,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
David Swallow,2022,Round 17,96,12,31,38.71,81,0,14,9,23,7,2,0,7,1,0,0,10,14,1,0,2,4,2,7,0,82.6,85.7,0,Gold Coast Suns,14,Richmond,Metricon Stadium,2022-07-09T16:35:00,18,SUNNY,0,MIDFIELDER,1992-11-19,185,87,TRUE,TRUE,FALSE,FALSE,16
Dayne Zorko,2022,Round 1,32,2,25,8,48,3,8,5,13,0,1,0,0,0,0,0,3,9,0,2,6,5,1,5,0,69.2,75,0,Brisbane Lions,9,Port Adelaide,Gabba,2022-03-19T19:10:00,18,MOSTLY_SUNNY,33.33,MEDIUM_DEFENDER,1989-02-09,175,82,TRUE,TRUE,FALSE,FALSE,14
Dayne Zorko,2022,Round 2,145,0,29,0,71,4,25,8,33,16,2,0,16,0,0,0,6,24,1,1,6,6,7,3,0,72.7,80,0,Brisbane Lions,15,Essendon,Marvel Stadium,2022-03-26T16:35:00,24,MOSTLY_SUNNY,26.67,MEDIUM_DEFENDER,1989-02-09,175,82,TRUE,TRUE,FALSE,FALSE,14
Dayne Zorko,2022,Round 3,106,0,34,0,71,1,22,6,28,10,0,0,10,0,0,0,6,23,1,1,3,2,2,6,0,78.6,77.3,0,Brisbane Lions,6,North Melbourne,Gabba,2022-04-02T19:00:00,18,MOSTLY_SUNNY,16.67,MEDIUM_DEFENDER,1989-02-09,175,82,TRUE,TRUE,FALSE,FALSE,14
Dayne Zorko,2022,Round 4,44,0,26,0,65,4,9,2,11,3,1,0,3,0,0,0,2,8,0,0,0,2,2,1,0,72.7,66.7,0,Brisbane Lions,14,Geelong Cats,GMHBA Stadium,2022-04-08T19:50:00,23,MOSTLY_SUNNY,28.57,MEDIUM_DEFENDER,1989-02-09,175,82,TRUE,TRUE,FALSE,FALSE,14
Dayne Zorko,2022,Round 5,109,1,33,3.03,74,1,23,5,28,8,2,0,8,0,1,0,6,21,0,1,5,3,4,3,0,82.1,78.3,0,Brisbane Lions,7,Collingwood,Gabba,2022-04-14T19:35:00,26,RAIN,14.29,MEDIUM_DEFENDER,1989-02-09,175,82,TRUE,TRUE,FALSE,FALSE,14
