player_name,Season,round_number,fantasy_points,CBAs,total_CBAs,CBA_percentage,TOG,kick_ins,kicks,handballs,disposals,marks,tackles,contestedMarks,uncontestedMarks,goals,behinds,hitouts,contestedPossessions,uncontestedPossessions,freesFor,freesAgainst,clangers,turnovers,disposalEfficiency,kick_efficiency,ruck_contests_attended,team,total_kick_ins,opposition_team,venue,start_time,temperature,conditions,kick_in_percentage,position,dob,height,weight,fantasy_defender_status,fantasy_midfield_status,fantasy_ruck_status,fantasy_forward_status,games_played
Cooper Sharman,2021,Round 22,59,0,28,0,83,0,5,5,10,4,3,1,3,2,1,0,4,5,0,1,2,1,70,40,1,St Kilda,7,Geelong Cats,GMHBA Stadium,2021-08-14T16:35:00,17,MOSTLY_SUNNY,0,KEY_FORWARD,2000-07-25,193,86,FALSE,FALSE,FALSE,TRUE,5
Cooper Sharman,2021,Round 23,94,0,27,0,93,0,11,4,15,6,2,4,2,4,1,2,6,9,0,0,3,2,66.7,63.6,4,St Kilda,13,Fremantle,Blundstone Arena,2021-08-22T12:15:00,18,RAIN,0,KEY_FORWARD,2000-07-25,193,86,FALSE,FALSE,FALSE,TRUE,5
Corey Durdin,2021,Round 22,26,0,30,0,75,0,1,4,5,1,3,0,1,0,0,0,4,1,0,0,1,1,40,100,0,Carlton,14,Port Adelaide,Adelaide Oval,2021-08-14T16:05:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2002-04-14,173,76,FALSE,FALSE,FALSE,TRUE,2
Corey Durdin,2021,Round 23,23,0,27,0,80,0,3,0,3,1,1,0,1,1,0,0,1,3,1,0,0,0,100,100,0,Carlton,17,GWS Giants,Marvel Stadium,2021-08-21T19:40:00,20,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2002-04-14,173,76,FALSE,FALSE,FALSE,TRUE,2
Curtis Taylor,2021,Round 1,33,0,30,0,70,0,5,5,10,2,0,1,1,0,0,0,6,4,2,0,2,5,60,40,0,North Melbourne,15,Port Adelaide,Marvel Stadium,2021-03-21T13:10:00,23,RAIN,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 5,58,0,21,0,54,0,6,7,13,3,4,1,2,0,0,0,5,8,1,0,2,3,69.2,66.7,0,North Melbourne,17,Geelong Cats,GMHBA Stadium,2021-04-18T16:40:00,21,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 6,91,0,24,0,71,0,12,6,18,10,3,1,9,0,1,0,3,15,0,0,1,3,83.3,75,0,North Melbourne,15,Fremantle,Optus Stadium,2021-04-24T18:15:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 7,25,0,31,0,76,0,2,5,7,0,3,0,0,0,0,0,5,2,0,1,5,4,57.1,0,0,North Melbourne,7,Melbourne,Blundstone Arena,2021-05-02T13:10:00,21,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 8,29,0,29,0,76,0,4,5,9,1,1,0,1,0,0,0,2,8,0,0,0,2,88.9,100,0,North Melbourne,10,Collingwood,Marvel Stadium,2021-05-08T16:35:00,20,RAIN,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 9,61,0,29,0,84,0,7,8,15,4,3,0,4,1,0,0,4,12,0,2,7,9,66.7,42.9,0,North Melbourne,8,Hawthorn,University of Tasmania Stadium,2021-05-15T14:10:00,13,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 10,58,0,36,0,75,0,9,4,13,6,2,0,6,0,0,0,2,11,0,1,5,3,76.9,77.8,0,North Melbourne,9,Essendon,Marvel Stadium,2021-05-23T16:40:00,20,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 11,76,0,26,0,74,0,13,3,16,7,0,0,7,1,0,0,5,12,4,0,3,5,62.5,53.8,0,North Melbourne,16,St Kilda,Marvel Stadium,2021-05-29T16:35:00,14,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 13,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Melbourne,10,GWS Giants,Blundstone Arena,2021-06-13T15:20:00,15,RAIN,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 14,74,0,19,0,75,0,10,4,14,5,5,1,4,0,0,0,7,7,1,0,1,2,71.4,70,0,North Melbourne,14,Brisbane Lions,Blundstone Arena,2021-06-19T16:35:00,13,RAIN,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 15,50,0,22,0,80,0,8,5,13,2,2,0,2,0,1,0,3,10,1,0,3,3,53.8,37.5,0,North Melbourne,9,Gold Coast Suns,Blundstone Arena,2021-06-26T13:45:00,12,RAIN,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 16,51,0,31,0,73,0,9,5,14,5,1,0,5,0,1,0,3,11,0,2,3,2,78.6,88.9,0,North Melbourne,12,Western Bulldogs,Marvel Stadium,2021-07-04T16:40:00,13,RAIN,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 17,50,0,22,0,76,0,10,4,14,4,2,0,4,0,1,0,3,13,0,3,6,8,50,40,0,North Melbourne,12,West Coast Eagles,Optus Stadium,2021-07-12T17:40:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 18,83,1,28,3.57,80,0,11,4,15,7,2,0,7,2,0,0,2,13,1,0,2,1,93.3,90.9,0,North Melbourne,14,Essendon,Metricon Stadium,2021-07-18T12:35:00,20,SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 19,68,0,33,0,80,0,8,7,15,4,5,0,4,0,0,0,4,11,1,1,4,3,73.3,62.5,0,North Melbourne,11,Carlton,Marvel Stadium,2021-07-24T13:45:00,13,RAIN,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 20,81,4,18,22.22,71,1,12,2,14,10,1,1,9,1,0,0,4,11,1,0,1,3,57.1,58.3,0,North Melbourne,14,Geelong Cats,Blundstone Arena,2021-07-31T13:15:00,16,RAIN,7.14,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 21,43,1,25,4,76,0,6,11,17,2,0,0,2,1,0,0,4,12,0,3,6,5,70.6,83.3,0,North Melbourne,11,Richmond,MCG,2021-08-07T16:35:00,15,RAIN,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 22,78,0,29,0,85,0,11,8,19,6,1,1,5,1,0,0,7,12,1,0,2,1,57.9,63.6,0,North Melbourne,13,Sydney Swans,Marvel Stadium,2021-08-14T19:40:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Curtis Taylor,2021,Round 23,63,4,25,16,78,0,11,3,14,1,5,0,1,0,1,0,5,10,0,0,1,6,57.1,63.6,0,North Melbourne,20,Adelaide Crows,Adelaide Oval,2021-08-22T16:10:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,2000-04-06,187,78,FALSE,TRUE,FALSE,TRUE,19
Damon Greaves,2021,Round 7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hawthorn,14,St Kilda,Marvel Stadium,2021-05-01T16:35:00,24,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Damon Greaves,2021,Round 10,48,0,26,0,83,0,7,4,11,2,3,0,2,0,0,0,3,9,1,0,2,4,72.7,57.1,0,Hawthorn,8,Carlton,MCG,2021-05-22T13:45:00,19,SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Damon Greaves,2021,Round 11,33,0,32,0,79,0,6,3,9,2,0,0,2,1,0,0,0,8,0,1,2,2,88.9,83.3,0,Hawthorn,11,Gold Coast Suns,SCG,2021-05-29T19:40:00,17,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Damon Greaves,2021,Round 16,54,0,24,0,76,0,7,11,18,3,1,0,3,0,0,0,3,15,1,1,3,4,83.3,85.7,0,Hawthorn,9,Port Adelaide,Marvel Stadium,2021-07-03T19:40:00,11,RAIN,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Damon Greaves,2021,Round 17,80,0,26,0,85,3,13,7,20,5,3,0,5,0,0,0,2,15,0,0,2,8,85,92.3,0,Hawthorn,12,Fremantle,University of Tasmania Stadium,2021-07-10T13:45:00,13,OVERCAST,25,NA,NA,NA,NA,NA,NA,NA,NA,7
Damon Greaves,2021,Round 18,59,0,27,0,77,2,11,1,12,3,3,0,3,0,0,0,4,6,3,0,1,3,66.7,63.6,0,Hawthorn,13,Melbourne,MCG,2021-07-17T19:25:00,13,RAIN,15.38,NA,NA,NA,NA,NA,NA,NA,NA,7
Damon Greaves,2021,Round 20,24,0,30,0,32,0,4,0,4,1,2,0,1,0,0,0,1,3,1,0,0,1,100,100,0,Hawthorn,8,Brisbane Lions,University of Tasmania Stadium,2021-08-01T14:10:00,13,MOSTLY_SUNNY,0,NA,NA,NA,NA,NA,NA,NA,NA,7
Dan Butler,2021,Round 1,61,0,28,0,90,0,9,1,10,0,7,0,0,1,0,0,2,2,1,1,2,1,40,33.3,0,St Kilda,12,GWS Giants,GIANTS Stadium,2021-03-21T15:20:00,22,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 2,26,0,27,0,85,0,6,2,8,1,0,0,1,0,0,0,1,7,1,0,0,2,75,66.7,0,St Kilda,19,Melbourne,Marvel Stadium,2021-03-27T19:25:00,20,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 3,19,4,35,11.43,91,0,5,2,7,1,0,0,1,0,0,0,2,6,0,1,2,2,71.4,60,0,St Kilda,11,Essendon,Marvel Stadium,2021-04-03T16:35:00,32,SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 4,78,0,32,0,84,0,14,2,16,1,3,0,1,3,2,0,3,12,0,1,2,2,50,57.1,0,St Kilda,4,West Coast Eagles,Marvel Stadium,2021-04-10T16:35:00,18,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 5,43,0,31,0,91,0,4,7,11,2,1,0,2,1,0,0,3,8,1,0,3,4,63.6,75,0,St Kilda,14,Richmond,Marvel Stadium,2021-04-15T19:20:00,20,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 6,55,0,23,0,86,0,8,2,10,3,4,0,3,0,1,0,3,7,1,0,3,5,30,37.5,0,St Kilda,9,Port Adelaide,Adelaide Oval,2021-04-25T18:10:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 7,103,0,32,0,90,0,15,3,18,9,1,0,9,3,2,0,3,15,1,0,2,1,61.1,53.3,0,St Kilda,5,Hawthorn,Marvel Stadium,2021-05-01T16:35:00,24,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 8,63,0,19,0,88,0,8,7,15,3,4,0,3,0,3,0,8,7,0,1,4,4,40,12.5,0,St Kilda,12,Gold Coast Suns,Metricon Stadium,2021-05-08T13:45:00,26,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 9,68,0,19,0,83,0,7,2,9,2,7,0,2,1,1,0,5,5,2,0,1,1,77.8,71.4,0,St Kilda,8,Geelong Cats,Marvel Stadium,2021-05-14T19:50:00,14,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 10,34,2,30,6.67,83,0,5,0,5,2,3,0,2,1,0,0,4,2,1,2,4,3,40,40,0,St Kilda,18,Western Bulldogs,Marvel Stadium,2021-05-22T19:25:00,19,SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 11,56,0,26,0,88,0,12,1,13,3,2,0,3,0,2,0,2,9,2,1,1,1,61.5,58.3,0,St Kilda,8,North Melbourne,Marvel Stadium,2021-05-29T16:35:00,14,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 12,59,0,29,0,88,0,6,5,11,1,6,0,1,1,0,0,7,5,1,1,4,4,27.3,33.3,0,St Kilda,14,Sydney Swans,SCG,2021-06-05T13:45:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 13,77,0,21,0,78,0,5,4,9,2,10,0,2,1,1,0,4,5,1,0,1,2,66.7,60,0,St Kilda,12,Adelaide Crows,Cazalys Stadium,2021-06-12T19:25:00,28,OVERCAST,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 15,50,0,15,0,90,0,9,5,14,2,3,0,2,0,1,0,6,6,0,2,5,3,42.9,55.6,1,St Kilda,10,Richmond,MCG,2021-06-25T19:50:00,13,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 16,45,0,22,0,85,0,6,2,8,2,3,0,2,1,1,0,3,3,1,1,2,3,50,33.3,0,St Kilda,13,Collingwood,MCG,2021-07-04T15:20:00,13,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 17,38,0,26,0,87,0,7,4,11,0,4,0,0,0,2,0,7,4,0,3,6,6,36.4,14.3,0,St Kilda,15,Brisbane Lions,Metricon Stadium,2021-07-10T19:25:00,21,SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 18,43,0,22,0,86,0,5,5,10,1,2,0,1,1,0,0,5,4,1,0,3,4,70,80,0,St Kilda,14,Port Adelaide,Marvel Stadium,2021-07-17T13:45:00,13,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 19,90,0,31,0,92,0,11,9,20,4,4,0,4,2,0,0,8,10,2,1,1,2,80,72.7,0,St Kilda,10,West Coast Eagles,Optus Stadium,2021-07-24T14:35:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 20,44,0,34,0,87,0,6,7,13,1,2,0,1,0,1,0,5,8,0,0,0,2,61.5,50,0,St Kilda,4,Carlton,Marvel Stadium,2021-07-30T19:50:00,15,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 21,74,0,28,0,89,0,10,4,14,1,9,0,1,0,0,0,2,11,0,1,3,4,64.3,60,0,St Kilda,4,Sydney Swans,Marvel Stadium,2021-08-07T19:40:00,15,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 22,26,0,28,0,89,0,5,4,9,1,2,0,1,0,0,0,1,7,1,3,6,3,66.7,40,0,St Kilda,7,Geelong Cats,GMHBA Stadium,2021-08-14T16:35:00,17,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Butler,2021,Round 23,54,0,27,0,87,0,7,0,7,1,5,0,1,2,0,0,3,4,1,1,1,0,85.7,85.7,0,St Kilda,13,Fremantle,Blundstone Arena,2021-08-22T12:15:00,18,RAIN,0,MEDIUM_FORWARD,1996-06-03,182,81,FALSE,FALSE,FALSE,TRUE,22
Dan Hannebery,2021,Round 22,54,9,28,32.14,59,0,9,9,18,2,2,0,2,0,0,0,8,11,1,2,2,2,77.8,55.6,0,St Kilda,7,Geelong Cats,GMHBA Stadium,2021-08-14T16:35:00,17,MOSTLY_SUNNY,0,MIDFIELDER,1991-02-24,181,79,FALSE,TRUE,FALSE,FALSE,2
Dan Hannebery,2021,Round 23,63,4,27,14.81,58,0,9,13,22,2,1,0,2,0,0,0,10,12,0,0,5,5,63.6,44.4,0,St Kilda,13,Fremantle,Blundstone Arena,2021-08-22T12:15:00,18,RAIN,0,MIDFIELDER,1991-02-24,181,79,FALSE,TRUE,FALSE,FALSE,2
Dan Houston,2021,Round 1,82,0,30,0,76,3,18,8,26,3,1,0,3,0,1,0,9,17,1,1,5,5,69.2,66.7,0,Port Adelaide,11,North Melbourne,Marvel Stadium,2021-03-21T13:10:00,23,RAIN,27.27,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 2,102,0,31,0,78,5,21,4,25,4,4,2,2,1,0,0,8,13,0,1,1,2,96,95.2,0,Port Adelaide,11,Essendon,Adelaide Oval,2021-03-27T16:05:00,18,MOSTLY_SUNNY,45.45,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 3,93,0,31,0,78,4,17,11,28,5,2,0,5,0,0,0,7,17,0,1,5,4,85.7,88.2,0,Port Adelaide,12,West Coast Eagles,Optus Stadium,2021-04-03T17:10:00,18,MOSTLY_SUNNY,33.33,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 4,110,14,26,53.85,79,0,17,6,23,5,7,0,5,1,1,0,9,16,0,1,3,3,69.6,58.8,0,Port Adelaide,11,Richmond,Adelaide Oval,2021-04-09T19:20:00,18,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 5,32,5,28,17.86,25,0,6,3,9,1,1,0,1,0,0,0,2,7,1,0,0,3,77.8,83.3,0,Port Adelaide,14,Carlton,MCG,2021-04-17T19:25:00,18,OVERCAST,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 6,127,10,23,43.48,82,0,22,10,32,8,4,2,6,0,0,0,15,18,1,0,5,10,65.6,50,0,Port Adelaide,9,St Kilda,Adelaide Oval,2021-04-25T18:10:00,18,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 7,62,7,22,31.82,71,3,10,7,17,3,3,0,3,0,1,0,4,13,2,2,5,6,58.8,40,0,Port Adelaide,15,Brisbane Lions,Gabba,2021-05-01T19:25:00,23,RAIN,20,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 8,69,0,21,0,51,2,13,6,19,3,2,0,3,0,0,0,9,9,1,0,0,2,68.4,61.5,0,Port Adelaide,8,Adelaide Crows,Adelaide Oval,2021-05-08T19:10:00,18,MOSTLY_SUNNY,25,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 10,45,6,20,30,68,0,6,6,12,1,2,0,1,1,1,0,5,7,0,1,4,4,75,66.7,0,Port Adelaide,10,Collingwood,MCG,2021-05-23T15:20:00,20,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 11,97,0,31,0,86,3,15,14,29,8,0,0,8,0,0,0,5,20,0,0,1,6,89.7,86.7,0,Port Adelaide,15,Fremantle,Adelaide Oval,2021-05-30T16:50:00,18,MOSTLY_SUNNY,20,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 13,98,0,35,0,80,0,17,3,20,11,2,2,9,0,0,0,3,18,0,0,2,2,90,88.2,0,Port Adelaide,10,Geelong Cats,Adelaide Oval,2021-06-10T19:10:00,18,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 14,86,2,20,10,85,0,15,12,27,5,1,0,5,0,0,0,13,16,1,1,4,3,77.8,60,0,Port Adelaide,7,Gold Coast Suns,Metricon Stadium,2021-06-19T13:45:00,21,SUNNY,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 15,97,1,26,3.85,85,0,12,6,18,6,7,1,5,1,0,0,8,10,0,1,2,1,66.7,58.3,0,Port Adelaide,11,Sydney Swans,Adelaide Oval,2021-06-26T16:05:00,18,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 16,70,0,24,0,81,0,11,4,15,4,5,0,4,0,0,0,3,11,0,1,2,2,66.7,63.6,0,Port Adelaide,11,Hawthorn,Marvel Stadium,2021-07-03T19:40:00,11,RAIN,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 17,57,0,24,0,84,1,10,4,14,5,1,0,5,0,0,0,3,9,0,0,1,1,64.3,70,0,Port Adelaide,14,Melbourne,Adelaide Oval,2021-07-08T19:10:00,18,MOSTLY_SUNNY,7.14,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 18,56,0,22,0,82,0,10,8,18,3,0,0,3,0,1,0,3,15,0,0,3,5,77.8,60,0,Port Adelaide,13,St Kilda,Marvel Stadium,2021-07-17T13:45:00,13,RAIN,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 19,75,0,28,0,73,0,16,5,21,5,0,0,5,1,1,0,3,19,1,2,5,5,81,75,0,Port Adelaide,9,Collingwood,Marvel Stadium,2021-07-23T19:10:00,11,RAIN,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 20,55,0,30,0,83,0,10,8,18,3,0,0,3,0,0,0,4,14,0,0,3,2,88.9,80,0,Port Adelaide,7,GWS Giants,Marvel Stadium,2021-08-01T18:10:00,15,RAIN,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 21,105,0,18,0,82,1,17,7,24,4,7,0,4,0,0,0,8,16,0,0,1,6,79.2,76.5,0,Port Adelaide,9,Adelaide Crows,Adelaide Oval,2021-08-07T19:10:00,18,MOSTLY_SUNNY,11.11,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 22,87,0,30,0,74,1,17,7,24,5,1,0,5,1,0,0,6,18,0,1,4,6,70.8,70.6,0,Port Adelaide,15,Carlton,Adelaide Oval,2021-08-14T16:05:00,18,MOSTLY_SUNNY,6.67,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dan Houston,2021,Round 23,73,0,23,0,82,0,10,10,20,5,2,0,5,0,0,0,4,16,0,0,0,1,100,100,0,Port Adelaide,4,Western Bulldogs,Marvel Stadium,2021-08-20T19:50:00,16,RAIN,0,MEDIUM_DEFENDER,1997-05-12,186,88,TRUE,TRUE,FALSE,FALSE,21
Dane Rampe,2021,Round 1,78,0,37,0,95,0,16,6,22,5,3,0,5,0,0,0,8,11,3,4,6,6,77.3,75,0,Sydney Swans,10,Brisbane Lions,Gabba,2021-03-20T18:45:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
Dane Rampe,2021,Round 2,47,0,33,0,92,0,7,6,13,4,2,1,3,0,0,0,4,10,0,2,3,2,84.6,85.7,0,Sydney Swans,22,Adelaide Crows,SCG,2021-03-27T13:45:00,27,MOSTLY_SUNNY,0,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
Dane Rampe,2021,Round 3,50,0,31,0,89,0,8,5,13,4,1,1,3,0,0,0,6,8,3,1,2,1,92.3,87.5,0,Sydney Swans,12,Richmond,MCG,2021-04-03T13:45:00,32,SUNNY,0,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
Dane Rampe,2021,Round 4,80,0,27,0,100,0,11,4,15,10,3,0,10,0,0,0,1,13,0,1,2,3,86.7,90.9,0,Sydney Swans,8,Essendon,SCG,2021-04-08T19:20:00,26,RAIN,0,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
Dane Rampe,2021,Round 8,81,0,22,0,87,0,12,9,21,7,1,1,6,0,0,0,7,13,2,0,2,4,85.7,91.7,0,Sydney Swans,7,Melbourne,MCG,2021-05-08T19:25:00,20,RAIN,0,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
Dane Rampe,2021,Round 9,80,0,19,0,97,1,16,4,20,10,0,2,8,0,0,0,4,15,0,2,4,4,85,81.3,0,Sydney Swans,12,Collingwood,SCG,2021-05-15T13:45:00,18,WINDY,8.33,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
Dane Rampe,2021,Round 10,69,0,29,0,98,1,12,7,19,5,1,0,5,0,0,0,3,13,0,0,1,2,73.7,66.7,0,Sydney Swans,14,Fremantle,Optus Stadium,2021-05-22T17:40:00,18,MOSTLY_SUNNY,7.14,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
Dane Rampe,2021,Round 11,64,0,30,0,95,0,11,3,14,5,2,0,5,0,1,0,3,12,1,0,3,2,78.6,81.8,0,Sydney Swans,12,Carlton,SCG,2021-05-30T15:20:00,18,RAIN,0,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
Dane Rampe,2021,Round 12,72,0,29,0,93,0,10,6,16,7,3,0,7,0,0,0,4,11,0,1,5,2,100,100,0,Sydney Swans,11,St Kilda,SCG,2021-06-05T13:45:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1990-06-02,188,91,TRUE,FALSE,FALSE,FALSE,19
